directLongitude,directSpeed,directLatitude,sumDistance,sumElapsedDuration,directElevation,directHeartRate,directFractionalCadence,sumMovingDuration,directRunCadence,sumDuration,directDoubleCadence,directTimestamp,directUncorrectedElevation,directCorrectedElevation,directVerticalSpeed,elapsed_s
106.89351981505752,1.2690000534057617,-6.430609775707126,150.6999969482422,109.0,84.5999984741211,130.0,0.5,109.0,71.0,109.0,143.0,1786576370000.0,83.19999694824219,84.5999984741211,0.01600000075995922,109.0
106.89352534711361,1.2690000534057617,-6.430640118196607,153.77000427246094,111.0,84.5999984741211,130.0,0.5,111.0,71.0,111.0,143.0,1786576372000.0,83.5999984741211,84.5999984741211,0.019999999552965164,111.0
106.89350279979408,1.2690000534057617,-6.430718572810292,162.88999938964844,120.0,84.4000015258789,130.0,0.5,120.0,72.0,120.0,145.0,1786576381000.0,84.5999984741211,84.4000015258789,-0.017999999225139618,120.0
106.89348326995969,1.2599999904632568,-6.430773306638002,169.2100067138672,125.0,84.19999694824219,130.0,0.5,125.0,72.0,125.0,145.0,1786576386000.0,84.19999694824219,84.19999694824219,-0.02800000086426735,125.0
106.89345778897405,1.2690000534057617,-6.430819490924478,175.02999877929688,129.0,84.19999694824219,130.0,0.0,129.0,72.0,129.0,144.0,1786576390000.0,84.5999984741211,84.19999694824219,-0.023000000044703484,129.0
106.89340104348958,1.2879999876022339,-6.430949494242668,191.02000427246094,140.0,84.80000305175781,130.0,0.5,140.0,71.0,140.0,143.0,1786576401000.0,86.5999984741211,84.80000305175781,0.05700000002980232,140.0
106.89340087585151,1.2970000505447388,-6.430967431515455,193.02000427246094,142.0,85.0,129.0,0.0,142.0,72.0,142.0,144.0,1786576403000.0,87.5999984741211,85.0,0.06400000303983688,142.0
106.89338612370193,1.2879999876022339,-6.430988050997257,195.6999969482422,146.0,85.0,128.0,0.5,146.0,71.0,146.0,143.0,1786576407000.0,90.0,85.0,0.024000000208616257,146.0
106.89334748312831,1.2410000562667847,-6.4310739655047655,205.74000549316406,155.0,85.5999984741211,125.0,0.5,155.0,69.0,155.0,139.0,1786576416000.0,92.5999984741211,85.5999984741211,0.05299999937415123,155.0
106.89329794608057,1.2410000562667847,-6.431149151176214,215.69000244140625,163.0,85.80000305175781,125.0,0.5,163.0,72.0,163.0,145.0,1786576424000.0,95.4000015258789,85.80000305175781,0.04500000178813934,163.0
106.89327481202781,1.2410000562667847,-6.431185696274042,220.41000366210938,167.0,86.0,125.0,0.5,167.0,71.0,167.0,143.0,1786576428000.0,97.4000015258789,86.0,0.04500000178813934,167.0
106.89326995052397,1.2410000562667847,-6.431203717365861,222.47000122070312,169.0,86.19999694824219,125.0,0.5,169.0,71.0,169.0,143.0,1786576430000.0,98.4000015258789,86.19999694824219,0.0560000017285347,169.0
106.89326676540077,1.222000002861023,-6.431212434545159,223.5,170.0,86.19999694824219,126.0,0.5,170.0,72.0,170.0,145.0,1786576431000.0,99.0,86.19999694824219,0.050999999046325684,170.0
106.89322401769459,1.2130000591278076,-6.431325003504753,236.75,180.0,86.80000305175781,128.0,0.5,180.0,70.0,180.0,141.0,1786576441000.0,101.5999984741211,86.80000305175781,0.06599999964237213,180.0
106.89315402880311,1.25,-6.431455761194229,253.07000732421875,192.0,87.0,126.0,0.5,192.0,69.0,192.0,139.0,1786576453000.0,105.80000305175781,87.0,0.01600000075995922,192.0
106.89312511123717,1.2970000505447388,-6.4315315335989,262.0400085449219,199.0,87.19999694824219,123.0,0.0,199.0,75.0,199.0,150.0,1786576460000.0,106.5999984741211,87.19999694824219,0.029999999329447746,199.0
106.8931148853153,1.305999994277954,-6.431555170565844,264.8800048828125,202.0,87.4000015258789,122.0,0.0,202.0,74.0,202.0,148.0,1786576463000.0,106.5999984741211,87.4000015258789,0.02500000037252903,202.0
106.89306325279176,1.2879999876022339,-6.431660279631615,277.8399963378906,213.0,87.5999984741211,122.0,0.0,213.0,73.0,213.0,146.0,1786576474000.0,105.5999984741211,87.5999984741211,0.026000000536441803,213.0
106.89301170408726,1.2879999876022339,-6.431803526356816,294.69000244140625,226.0,87.0,123.0,0.0,226.0,74.0,226.0,148.0,1786576487000.0,103.80000305175781,87.0,-0.05000000074505806,226.0
106.8929700460285,1.2879999876022339,-6.4319174364209175,308.1499938964844,237.0,86.80000305175781,125.0,0.0,237.0,72.0,237.0,144.0,1786576498000.0,102.5999984741211,86.80000305175781,-0.024000000208616257,237.0
106.89295554533601,1.2879999876022339,-6.431948114186525,311.989990234375,240.0,86.80000305175781,125.0,0.0,240.0,72.0,240.0,144.0,1786576501000.0,102.80000305175781,86.80000305175781,0.03500000014901161,240.0
106.8929454870522,1.2879999876022339,-6.432006787508726,318.3900146484375,245.0,87.0,124.0,0.5,245.0,73.0,245.0,147.0,1786576506000.0,103.4000015258789,87.0,0.04899999871850014,245.0
106.89291103743017,1.305999994277954,-6.432108040899038,330.19000244140625,254.0,87.5999984741211,123.0,0.5,254.0,74.0,254.0,149.0,1786576515000.0,103.4000015258789,87.5999984741211,0.05400000140070915,254.0
106.89287038519979,1.3250000476837158,-6.4322481863200665,346.42999267578125,265.0,88.19999694824219,125.0,0.0,265.0,75.0,265.0,150.0,1786576526000.0,103.0,88.19999694824219,0.05400000140070915,265.0
106.89283551648259,1.3619999885559082,-6.4323388785123825,357.2900085449219,272.0,88.4000015258789,125.0,0.0,272.0,75.0,272.0,150.0,1786576533000.0,102.80000305175781,88.4000015258789,0.04699999839067459,272.0
106.89279771409929,1.3899999856948853,-6.432448094710708,370.1199951171875,281.0,88.80000305175781,124.0,0.0,281.0,75.0,281.0,150.0,1786576542000.0,101.5999984741211,88.80000305175781,0.04399999976158142,281.0
106.89274063333869,1.409000039100647,-6.432573152706027,385.3500061035156,292.0,89.5999984741211,125.0,0.0,292.0,76.0,292.0,152.0,1786576553000.0,102.80000305175781,89.5999984741211,0.07100000232458115,292.0
106.8927036691457,1.409000039100647,-6.432649176567793,394.70001220703125,299.0,90.19999694824219,124.0,0.0,299.0,74.0,299.0,148.0,1786576560000.0,103.5999984741211,90.19999694824219,0.07800000160932541,299.0
106.8927002325654,1.3899999856948853,-6.4326828718185425,398.3800048828125,302.0,90.5999984741211,123.0,0.5,302.0,72.0,302.0,145.0,1786576563000.0,103.5999984741211,90.5999984741211,0.13500000536441803,302.0
