activity_id,split_index,distance_km,duration_min,pace_min_per_km,avg_hr,max_hr,elevation_gain_m
24166169969,1,1.0,7.65,7.65,162.0,175.0,10.43
24166169969,2,1.0,9.77,9.77,154.0,164.0,14.72
24166169969,3,1.0,9.77,9.77,152.0,165.0,37.61
24166169969,4,0.057,0.61,10.66,156.0,161.0,0.0
24166169969,5,0.002,0.04,18.0,162.0,162.0,0.0
24166169969,6,0.003,0.03,11.83,160.0,161.0,0.0
