sumMovingDuration,sumDistance,sumDuration,directHeartRate,directLongitude,directLatitude,directCorrectedElevation,directRunCadence,directUncorrectedElevation,sumElapsedDuration,directTimestamp,directElevation,directFractionalCadence,directSpeed,directDoubleCadence,directVerticalSpeed,elapsed_s
705.0,1126.3199462890625,735.0,141.0,106.88919098116457,-6.4376123528927565,94.0,78.0,108.80000305175781,740.0,1786058055000.0,94.0,0.0,1.6239999532699585,156.0,0.11500000208616257,740.0
717.0,1143.6800537109375,747.0,139.0,106.88924244605005,-6.437463741749525,95.19999694824219,76.0,108.19999694824219,752.0,1786058067000.0,95.19999694824219,0.5,1.5859999656677246,153.0,0.10499999672174454,752.0
730.0,1163.0400390625,760.0,137.0,106.88930095173419,-6.437299456447363,95.0,76.0,107.4000015258789,765.0,1786058080000.0,95.0,0.0,1.5210000276565552,152.0,-0.024000000208616257,765.0
741.0,1182.2900390625,771.0,136.0,106.88936054706573,-6.437135757878423,93.5999984741211,77.0,108.5999984741211,776.0,1786058091000.0,93.5999984741211,0.5,1.6139999628067017,155.0,-0.11599999666213989,776.0
749.0,1195.760009765625,779.0,139.0,106.88943489454687,-6.437039785087109,92.80000305175781,77.0,108.19999694824219,784.0,1786058099000.0,92.80000305175781,0.5,1.6139999628067017,155.0,-0.11299999803304672,784.0
750.0,1197.219970703125,780.0,139.0,106.88944419845939,-6.43703056499362,92.80000305175781,78.0,108.0,785.0,1786058100000.0,92.80000305175781,0.5,1.6139999628067017,157.0,-0.06599999964237213,785.0
760.0,1211.3299560546875,790.0,136.0,106.88954109326005,-6.436946662142873,92.19999694824219,76.0,106.19999694824219,795.0,1786058110000.0,92.19999694824219,0.0,1.5490000247955322,152.0,-0.04800000041723251,795.0
769.0,1226.0899658203125,799.0,134.0,106.88963136635721,-6.4368486776947975,92.80000305175781,78.0,106.19999694824219,804.0,1786058119000.0,92.80000305175781,0.0,1.5019999742507935,156.0,0.0689999982714653,804.0
778.0,1241.6099853515625,808.0,132.0,106.8897164426744,-6.436737282201648,93.4000015258789,80.0,106.19999694824219,813.0,1786058128000.0,93.4000015258789,0.5,1.5490000247955322,161.0,0.07100000232458115,813.0
785.0,1253.280029296875,815.0,135.0,106.88975851982832,-6.436641225591302,93.4000015258789,78.0,105.80000305175781,820.0,1786058135000.0,93.4000015258789,0.5,1.5770000219345093,157.0,-0.0020000000949949026,820.0
786.0,1254.989990234375,816.0,136.0,106.88976145349443,-6.436625886708498,93.5999984741211,78.0,105.5999984741211,821.0,1786058136000.0,93.5999984741211,0.5,1.5859999656677246,157.0,0.11900000274181366,821.0
797.0,1275.300048828125,827.0,137.0,106.88981409184635,-6.436450034379959,95.4000015258789,79.0,105.4000015258789,832.0,1786058147000.0,95.4000015258789,0.0,1.6519999504089355,158.0,0.16099999845027924,832.0
798.0,1277.0799560546875,828.0,138.0,106.88981970772147,-6.43643494695425,95.5999984741211,79.0,105.5999984741211,833.0,1786058148000.0,95.5999984741211,0.0,1.6519999504089355,158.0,0.17599999904632568,833.0
806.0,1290.7099609375,836.0,137.0,106.8898649699986,-6.436320533975959,96.4000015258789,79.0,105.80000305175781,841.0,1786058156000.0,96.4000015258789,0.0,1.6799999475479126,158.0,0.11900000274181366,841.0
809.0,1295.3900146484375,839.0,141.0,106.88987921923399,-6.436280719935894,96.80000305175781,79.0,105.80000305175781,844.0,1786058159000.0,96.80000305175781,0.0,1.6799999475479126,158.0,0.11299999803304672,844.0
817.0,1308.56005859375,847.0,143.0,106.88992012292147,-6.436168905347586,97.80000305175781,78.0,104.5999984741211,852.0,1786058167000.0,97.80000305175781,0.5,1.6699999570846558,157.0,0.11900000274181366,852.0
828.0,1327.6800537109375,858.0,140.0,106.88996136188507,-6.436000848188996,97.80000305175781,78.0,105.80000305175781,863.0,1786058178000.0,97.80000305175781,0.5,1.6699999570846558,157.0,0.0020000000949949026,863.0
829.0,1329.31005859375,859.0,140.0,106.88996588811278,-6.4359868504107,97.80000305175781,78.0,105.80000305175781,864.0,1786058179000.0,97.80000305175781,0.5,1.6699999570846558,157.0,-0.08399999886751175,864.0
842.0,1349.8299560546875,872.0,139.0,106.89002338796854,-6.435810998082161,96.4000015258789,77.0,105.4000015258789,877.0,1786058192000.0,96.4000015258789,0.5,1.6610000133514404,155.0,-0.10499999672174454,877.0
852.0,1364.9599609375,882.0,137.0,106.89008323475718,-6.435689125210047,96.0,77.0,103.80000305175781,887.0,1786058202000.0,96.0,0.0,1.6419999599456787,154.0,-0.04500000178813934,887.0
863.0,1383.1700439453125,893.0,136.0,106.89020024612546,-6.435573706403375,95.0,77.0,104.0,898.0,1786058213000.0,95.0,0.0,1.6419999599456787,154.0,-0.08900000154972076,898.0
872.0,1398.510009765625,902.0,134.0,106.89032538793981,-6.4355154521763325,94.19999694824219,79.0,104.80000305175781,907.0,1786058222000.0,94.19999694824219,0.0,1.6519999504089355,158.0,-0.07900000363588333,907.0
883.0,1418.8699951171875,913.0,132.0,106.89049922861159,-6.435455270111561,93.80000305175781,81.0,106.4000015258789,918.0,1786058233000.0,93.80000305175781,0.0,1.6799999475479126,162.0,-0.03700000047683716,918.0
886.0,1424.72998046875,916.0,132.0,106.89054507762194,-6.435429537668824,93.80000305175781,81.0,106.4000015258789,921.0,1786058236000.0,93.80000305175781,0.0,1.7259999513626099,162.0,-0.007000000216066837,921.0
889.0,1429.8699951171875,919.0,133.0,106.89058581367135,-6.435407493263483,93.80000305175781,80.0,105.80000305175781,924.0,1786058239000.0,93.80000305175781,0.0,1.753999948501587,160.0,-0.004000000189989805,924.0
894.0,1437.8399658203125,924.0,136.0,106.89065504819155,-6.435387125238776,93.80000305175781,78.0,105.4000015258789,929.0,1786058244000.0,93.80000305175781,0.5,1.7730000019073486,157.0,0.020999999716877937,929.0
897.0,1443.1500244140625,927.0,138.0,106.8906990531832,-6.435367846861482,94.0,78.0,105.0,932.0,1786058247000.0,94.0,0.5,1.7730000019073486,157.0,0.007000000216066837,932.0
901.0,1451.1199951171875,931.0,139.0,106.8907659407705,-6.435341276228428,94.0,77.0,104.5999984741211,936.0,1786058251000.0,94.0,0.5,1.7730000019073486,155.0,0.012000000104308128,936.0
907.0,1463.1400146484375,937.0,139.0,106.89086996018887,-6.435309424996376,94.0,83.0,103.80000305175781,942.0,1786058257000.0,94.0,0.5,1.8009999990463257,167.0,0.024000000208616257,942.0
915.0,1479.8299560546875,945.0,140.0,106.89101111143827,-6.435255613178015,95.0,78.0,101.80000305175781,950.0,1786058265000.0,95.0,0.5,1.968999981880188,157.0,0.10100000351667404,950.0
925.0,1498.9000244140625,955.0,142.0,106.89117103815079,-6.435190150514245,95.80000305175781,82.0,104.19999694824219,960.0,1786058275000.0,95.80000305175781,0.0,1.996999979019165,164.0,0.08900000154972076,960.0
934.0,1519.7900390625,964.0,141.0,106.8913481477648,-6.4351249393075705,97.80000305175781,80.0,105.4000015258789,969.0,1786058284000.0,97.80000305175781,0.0,2.0429999828338623,160.0,0.23000000417232513,969.0
937.0,1526.4000244140625,967.0,142.0,106.89140279777348,-6.435100380331278,98.4000015258789,80.0,105.19999694824219,972.0,1786058287000.0,98.4000015258789,0.5,2.071000099182129,161.0,0.1599999964237213,972.0
939.0,1530.9300537109375,969.0,145.0,106.89144060015678,-6.435083784162998,98.5999984741211,79.0,104.5999984741211,974.0,1786058289000.0,98.5999984741211,0.5,2.0899999141693115,159.0,0.15299999713897705,974.0
944.0,1542.0799560546875,974.0,146.0,106.89151620492339,-6.435016309842467,98.5999984741211,78.0,103.80000305175781,979.0,1786058294000.0,98.5999984741211,0.5,2.118000030517578,157.0,-0.003000000026077032,979.0
952.0,1560.4300537109375,982.0,147.0,106.8916399218142,-6.43490650691092,98.80000305175781,78.0,102.80000305175781,987.0,1786058302000.0,98.80000305175781,0.5,2.1459999084472656,157.0,0.01600000075995922,987.0
960.0,1580.02001953125,990.0,150.0,106.89176506362855,-6.434780526906252,99.19999694824219,80.0,103.4000015258789,995.0,1786058310000.0,99.19999694824219,0.0,2.2019999027252197,160.0,0.0560000017285347,995.0
963.0,1586.72998046875,993.0,153.0,106.89180345274508,-6.434733001515269,99.19999694824219,80.0,104.0,998.0,1786058313000.0,99.19999694824219,0.0,2.2109999656677246,160.0,0.0020000000949949026,998.0
968.0,1597.510009765625,998.0,154.0,106.89186715520918,-6.434658654034138,99.4000015258789,82.0,104.0,1003.0,1786058318000.0,99.4000015258789,0.0,2.2300000190734863,164.0,0.02500000037252903,1003.0
975.0,1614.760009765625,1005.0,155.0,106.89197469502687,-6.434545498341322,99.80000305175781,81.0,104.80000305175781,1010.0,1786058325000.0,99.80000305175781,0.0,2.249000072479248,162.0,0.054999999701976776,1010.0
980.0,1627.280029296875,1010.0,158.0,106.89204518683255,-6.434456817805767,100.0,81.0,106.0,1015.0,1786058330000.0,100.0,0.0,2.2669999599456787,162.0,0.050999999046325684,1015.0
982.0,1632.469970703125,1012.0,158.0,106.89207066781819,-6.434417255222797,99.80000305175781,81.0,105.5999984741211,1017.0,1786058332000.0,99.80000305175781,0.0,2.2860000133514404,162.0,-0.11100000143051147,1017.0
989.0,1650.5799560546875,1019.0,161.0,106.892165299505,-6.434283731505275,97.5999984741211,79.0,104.19999694824219,1024.0,1786058339000.0,97.5999984741211,0.0,2.3420000076293945,158.0,-0.3149999976158142,1024.0
990.0,1652.52001953125,1020.0,161.0,106.89217569306493,-6.434269482269883,97.4000015258789,79.0,103.80000305175781,1025.0,1786058340000.0,97.4000015258789,0.0,2.3510000705718994,158.0,-0.24300000071525574,1025.0
997.0,1670.3900146484375,1027.0,162.0,106.8922670558095,-6.434136712923646,95.0,80.0,101.4000015258789,1032.0,1786058347000.0,95.0,0.0,2.3980000019073486,160.0,-0.32600000500679016,1032.0
1005.0,1690.47998046875,1035.0,163.0,106.89232715405524,-6.433965303003788,91.80000305175781,81.0,100.19999694824219,1040.0,1786058355000.0,91.80000305175781,0.0,2.4070000648498535,162.0,-0.4129999876022339,1040.0
1006.0,1693.0799560546875,1036.0,163.0,106.89233369193971,-6.433942671865225,91.4000015258789,81.0,100.19999694824219,1041.0,1786058356000.0,91.4000015258789,0.0,2.4070000648498535,162.0,-0.4129999876022339,1041.0
1014.0,1711.6400146484375,1044.0,164.0,106.89238197170198,-6.433781990781426,90.0,80.0,101.0,1049.0,1786058364000.0,90.0,0.0,2.434999942779541,160.0,-0.15800000727176666,1049.0
1022.0,1731.5899658203125,1052.0,164.0,106.8924082070589,-6.43360479734838,89.5999984741211,79.0,100.0,1057.0,1786058372000.0,89.5999984741211,0.0,2.4539999961853027,158.0,-0.0560000017285347,1057.0
1031.0,1754.1600341796875,1061.0,163.0,106.8924047704786,-6.4334008656442165,89.5999984741211,80.0,99.0,1066.0,1786058381000.0,89.5999984741211,0.0,2.4730000495910645,160.0,-0.00800000037997961,1066.0
1032.0,1756.6500244140625,1062.0,163.0,106.89240426756442,-6.433378402143717,89.5999984741211,80.0,98.80000305175781,1067.0,1786058382000.0,89.5999984741211,0.0,2.4730000495910645,160.0,-0.004000000189989805,1067.0
1041.0,1778.47998046875,1071.0,161.0,106.89238549210131,-6.433182097971439,89.80000305175781,79.0,97.80000305175781,1076.0,1786058391000.0,89.80000305175781,0.0,2.500999927520752,158.0,0.03799999877810478,1076.0
1045.0,1787.06005859375,1075.0,164.0,106.89238180406392,-6.433104565367103,90.19999694824219,78.0,98.0,1080.0,1786058395000.0,90.19999694824219,0.0,2.500999927520752,156.0,0.06300000101327896,1080.0
1051.0,1801.8900146484375,1081.0,164.0,106.89238934777677,-6.432970957830548,90.19999694824219,79.0,97.80000305175781,1086.0,1786058401000.0,90.19999694824219,0.0,2.4820001125335693,158.0,0.004999999888241291,1086.0
1058.0,1817.1800537109375,1088.0,165.0,106.89242941327393,-6.432838691398501,89.5999984741211,81.0,98.5999984741211,1093.0,1786058408000.0,89.5999984741211,0.0,2.4730000495910645,162.0,-0.07400000095367432,1093.0
1063.0,1827.489990234375,1093.0,165.0,106.89247065223753,-6.432755626738071,89.4000015258789,80.0,99.4000015258789,1098.0,1786058413000.0,89.4000015258789,0.0,2.4539999961853027,160.0,-0.03099999949336052,1098.0
1064.0,1829.280029296875,1094.0,165.0,106.8924761004746,-6.432740455493331,89.4000015258789,80.0,99.4000015258789,1099.0,1786058414000.0,89.4000015258789,0.0,2.444999933242798,160.0,-0.05000000074505806,1099.0
1074.0,1849.8299560546875,1104.0,165.0,106.8925487715751,-6.4325693808496,89.0,80.0,101.5999984741211,1109.0,1786058424000.0,89.0,0.0,2.313999891281128,160.0,-0.04500000178813934,1109.0
1082.0,1866.6400146484375,1112.0,165.0,106.89259939827025,-6.43242571502924,89.19999694824219,79.0,103.80000305175781,1117.0,1786058432000.0,89.19999694824219,0.0,2.2669999599456787,158.0,0.017999999225139618,1117.0
1091.0,1887.199951171875,1121.0,165.0,106.89265681430697,-6.4322505332529545,89.4000015258789,79.0,102.5999984741211,1126.0,1786058441000.0,89.4000015258789,0.0,2.2669999599456787,158.0,0.03999999910593033,1126.0
1100.0,1906.6500244140625,1130.0,166.0,106.89272202551365,-6.4320882596075535,88.80000305175781,77.0,100.80000305175781,1135.0,1786058450000.0,88.80000305175781,0.5,2.249000072479248,155.0,-0.07800000160932541,1135.0
1110.0,1928.22998046875,1140.0,167.0,106.89278673380613,-6.431904025375843,88.5999984741211,78.0,100.0,1145.0,1786058460000.0,88.5999984741211,0.5,2.2109999656677246,157.0,-0.01899999938905239,1145.0
1111.0,1930.22998046875,1141.0,167.0,106.89279302023351,-6.43188675865531,88.5999984741211,78.0,99.80000305175781,1146.0,1786058461000.0,88.5999984741211,0.5,2.2109999656677246,157.0,0.03400000184774399,1146.0
1121.0,1951.0,1151.0,167.0,106.89285093918443,-6.431708391755819,89.0,79.0,98.0,1156.0,1786058471000.0,89.0,0.0,2.1740000247955322,158.0,0.04500000178813934,1156.0
1123.0,1956.199951171875,1153.0,167.0,106.8928664457053,-6.431663213297725,89.19999694824219,78.0,97.5999984741211,1158.0,1786058473000.0,89.19999694824219,0.0,2.1740000247955322,156.0,0.024000000208616257,1158.0
1127.0,1964.6300048828125,1157.0,167.0,106.89288597553968,-6.431589620187879,88.80000305175781,79.0,97.4000015258789,1162.0,1786058477000.0,88.80000305175781,0.0,2.1740000247955322,158.0,-0.08399999886751175,1162.0
1134.0,1979.8800048828125,1164.0,166.0,106.89293526113033,-6.431460622698069,88.19999694824219,80.0,98.4000015258789,1169.0,1786058484000.0,88.19999694824219,0.5,2.1649999618530273,161.0,-0.09200000017881393,1169.0
1141.0,1995.9200439453125,1171.0,167.0,106.8930007237941,-6.431331038475037,87.4000015258789,77.0,100.80000305175781,1176.0,1786058491000.0,87.4000015258789,0.5,2.193000078201294,155.0,-0.11999999731779099,1176.0
1148.0,2012.5799560546875,1178.0,169.0,106.89304833300412,-6.431188713759184,86.19999694824219,78.0,101.4000015258789,1183.0,1786058498000.0,86.19999694824219,0.0,2.2209999561309814,156.0,-0.16099999845027924,1183.0
1157.0,2033.0899658203125,1187.0,167.0,106.89311379566789,-6.431015124544501,85.0,79.0,101.19999694824219,1192.0,1786058507000.0,85.0,0.0,2.2669999599456787,158.0,-0.12200000137090683,1192.0
1167.0,2053.60009765625,1197.0,167.0,106.89318378455937,-6.430843295529485,84.19999694824219,78.0,101.4000015258789,1202.0,1786058517000.0,84.19999694824219,0.5,2.2300000190734863,157.0,-0.0989999994635582,1202.0
1174.0,2066.10009765625,1204.0,169.0,106.89322795718908,-6.430740114301443,84.0,78.0,100.5999984741211,1209.0,1786058524000.0,84.0,0.5,2.193000078201294,157.0,-0.014999999664723873,1209.0
1182.0,2080.739990234375,1212.0,169.0,106.89327321946621,-6.430614553391933,84.0,57.0,100.19999694824219,1217.0,1786058532000.0,84.0,0.5,1.6979999542236328,115.0,0.0,1217.0
1187.0,2090.340087890625,1217.0,166.0,106.893291156739,-6.430529057979584,84.0,58.0,101.4000015258789,1222.0,1786058537000.0,84.0,0.5,1.5210000276565552,117.0,-0.004999999888241291,1222.0
1189.0,2092.739990234375,1219.0,166.0,106.89329450950027,-6.430507516488433,83.80000305175781,60.0,102.5999984741211,1224.0,1786058539000.0,83.80000305175781,0.5,1.5210000276565552,121.0,-0.039000000804662704,1224.0
1190.0,2093.590087890625,1220.0,166.0,106.89329375512898,-6.430499805137515,83.80000305175781,60.0,103.19999694824219,1225.0,1786058540000.0,83.80000305175781,0.5,1.5210000276565552,121.0,-0.02800000086426735,1225.0
1194.0,2099.800048828125,1224.0,165.0,106.89330046065152,-6.430443981662393,83.5999984741211,62.0,104.80000305175781,1229.0,1786058544000.0,83.5999984741211,0.0,1.5399999618530273,124.0,-0.05000000074505806,1229.0
1200.0,2110.75,1230.0,164.0,106.89334371127188,-6.430357061326504,83.4000015258789,0.0,104.0,1235.0,1786058550000.0,83.4000015258789,0.0,1.5679999589920044,0.0,-0.052000001072883606,1235.0
1208.0,2128.239990234375,1238.0,163.0,106.8934011273086,-6.430210378021002,82.4000015258789,79.0,99.5999984741211,1243.0,1786058558000.0,82.4000015258789,0.0,1.902999997138977,158.0,-0.1120000034570694,1243.0
1215.0,2144.760009765625,1245.0,166.0,106.89345519058406,-6.430071238428354,80.4000015258789,79.0,97.19999694824219,1250.0,1786058565000.0,80.4000015258789,0.5,2.1459999084472656,159.0,-0.3009999990463257,1250.0
1216.0,2147.260009765625,1246.0,166.0,106.8934600520879,-6.430049194023013,80.0,79.0,97.0,1251.0,1786058566000.0,80.0,0.5,2.1549999713897705,159.0,-0.30000001192092896,1251.0
1225.0,2168.7099609375,1255.0,168.0,106.89352291636169,-6.429865714162588,78.80000305175781,80.0,94.80000305175781,1260.0,1786058575000.0,78.80000305175781,0.0,2.239000082015991,160.0,-0.13099999725818634,1260.0
1231.0,2182.68994140625,1261.0,169.0,106.89356440678239,-6.429745517671108,78.5999984741211,85.0,94.4000015258789,1266.0,1786058581000.0,78.5999984741211,0.5,2.2300000190734863,171.0,-0.04699999839067459,1266.0
1237.0,2197.530029296875,1267.0,171.0,106.89351998269558,-6.429626829922199,78.5999984741211,82.0,94.19999694824219,1272.0,1786058587000.0,78.5999984741211,0.5,2.2669999599456787,165.0,-0.007000000216066837,1272.0
1243.0,2213.320068359375,1273.0,172.0,106.89338880591094,-6.42957016825676,77.5999984741211,81.0,95.0,1278.0,1786058593000.0,77.5999984741211,0.5,2.3420000076293945,163.0,-0.17100000381469727,1278.0
1249.0,2230.02001953125,1279.0,171.0,106.89325243234634,-6.429506381973624,77.19999694824219,80.0,96.19999694824219,1284.0,1786058599000.0,77.19999694824219,0.5,2.4070000648498535,161.0,-0.03799999877810478,1284.0
1257.0,2251.169921875,1287.0,172.0,106.89308932051063,-6.42940990626812,77.0,80.0,96.4000015258789,1292.0,1786058607000.0,77.0,0.5,2.490999937057495,161.0,-0.0430000014603138,1292.0
1260.0,2258.260009765625,1290.0,174.0,106.89306828193367,-6.429351484403014,76.80000305175781,81.0,96.5999984741211,1295.0,1786058610000.0,76.80000305175781,0.5,2.509999990463257,163.0,-0.07000000029802322,1295.0
1261.0,2260.4599609375,1291.0,174.0,106.89308060333133,-6.429335894063115,76.5999984741211,80.0,96.5999984741211,1296.0,1786058611000.0,76.5999984741211,0.5,2.509999990463257,161.0,-0.0560000017285347,1296.0
1266.0,2274.02001953125,1296.0,172.0,106.89319434575737,-6.429324494674802,76.80000305175781,80.0,97.19999694824219,1301.0,1786058616000.0,76.80000305175781,0.0,2.500999927520752,160.0,0.013000000268220901,1301.0
1274.0,2296.050048828125,1304.0,172.0,106.89338427968323,-6.429384844377637,77.0,81.0,104.5999984741211,1309.0,1786058624000.0,77.0,0.5,2.3610000610351562,163.0,0.03200000151991844,1309.0
1280.0,2308.929931640625,1310.0,167.0,106.89349257387221,-6.429425999522209,77.5999984741211,82.0,109.0,1315.0,1786058630000.0,77.5999984741211,0.5,2.61299991607666,165.0,0.09099999815225601,1315.0
1281.0,2310.989990234375,1311.0,170.0,106.89350950531662,-6.42943387851119,77.80000305175781,81.0,109.4000015258789,1316.0,1786058631000.0,77.80000305175781,0.5,2.556999921798706,163.0,0.210999995470047,1316.0
1282.0,2313.199951171875,1312.0,171.0,106.89352886751294,-6.429439326748252,78.0,81.0,109.80000305175781,1317.0,1786058632000.0,78.0,0.5,2.5380001068115234,163.0,0.2290000021457672,1317.0
1289.0,2327.1201171875,1319.0,172.0,106.89364856109023,-6.429422479122877,79.19999694824219,80.0,109.5999984741211,1324.0,1786058639000.0,79.19999694824219,0.5,2.3889999389648438,161.0,0.17499999701976776,1324.0
1296.0,2340.8701171875,1326.0,173.0,106.89371435903013,-6.429316531866789,79.19999694824219,81.0,107.19999694824219,1331.0,1786058646000.0,79.19999694824219,0.5,2.257999897003174,163.0,-0.007000000216066837,1331.0
1304.0,2362.010009765625,1334.0,173.0,106.89375978894532,-6.42912995070219,78.5999984741211,81.0,103.19999694824219,1339.0,1786058654000.0,78.5999984741211,0.5,2.193000078201294,163.0,-0.07100000232458115,1339.0
1305.0,2364.169921875,1335.0,174.0,106.89376750029624,-6.429112013429403,78.5999984741211,81.0,102.80000305175781,1340.0,1786058655000.0,78.5999984741211,0.5,2.183000087738037,163.0,0.009999999776482582,1340.0
1313.0,2382.419921875,1343.0,174.0,106.89381913281977,-6.428956193849444,78.80000305175781,80.0,100.4000015258789,1348.0,1786058663000.0,78.80000305175781,0.5,2.2109999656677246,161.0,0.017000000923871994,1348.0
1322.0,2401.340087890625,1352.0,174.0,106.89387017861009,-6.428793082013726,78.80000305175781,81.0,98.80000305175781,1357.0,1786058672000.0,78.80000305175781,0.5,2.2300000190734863,163.0,0.01600000075995922,1357.0
1329.0,2415.570068359375,1359.0,171.0,106.89390714280307,-6.428669532760978,79.0,81.0,97.5999984741211,1364.0,1786058679000.0,79.0,0.5,2.2019999027252197,163.0,0.01899999938905239,1364.0
1332.0,2421.3701171875,1362.0,171.0,106.89392700791359,-6.428621169179678,79.19999694824219,82.0,96.80000305175781,1367.0,1786058682000.0,79.19999694824219,0.5,2.193000078201294,165.0,0.07100000232458115,1367.0
1335.0,2425.7900390625,1365.0,171.0,106.89394544810057,-6.428585713729262,79.4000015258789,81.0,96.4000015258789,1370.0,1786058685000.0,79.4000015258789,0.5,2.183000087738037,163.0,0.06599999964237213,1370.0
1337.0,2428.85009765625,1367.0,171.0,106.89395491965115,-6.428560065105557,79.5999984741211,81.0,96.0,1372.0,1786058687000.0,79.5999984741211,0.5,2.1549999713897705,163.0,0.050999999046325684,1372.0
1345.0,2445.010009765625,1375.0,169.0,106.89400747418404,-6.428424026817083,80.0,80.0,95.4000015258789,1380.0,1786058695000.0,80.0,0.5,2.0810000896453857,161.0,0.06700000166893005,1380.0
1348.0,2452.570068359375,1378.0,169.0,106.89402633346617,-6.428358480334282,80.19999694824219,80.0,95.5999984741211,1383.0,1786058698000.0,80.19999694824219,0.5,2.062000036239624,161.0,0.04500000178813934,1383.0
1353.0,2464.669921875,1383.0,168.0,106.89404997043312,-6.428252616897225,80.0,81.0,96.19999694824219,1388.0,1786058703000.0,80.0,0.5,2.071000099182129,163.0,-0.04699999839067459,1388.0
1362.0,2483.3798828125,1392.0,166.0,106.89410973340273,-6.428095959126949,79.5999984741211,79.0,96.80000305175781,1397.0,1786058712000.0,79.5999984741211,0.5,2.127000093460083,159.0,-0.039000000804662704,1397.0
1370.0,2498.3701171875,1400.0,166.0,106.8941680714488,-6.42797333188355,79.4000015258789,80.0,97.4000015258789,1405.0,1786058720000.0,79.4000015258789,0.5,2.118000030517578,161.0,-0.028999999165534973,1405.0
1375.0,2507.22998046875,1405.0,168.0,106.89420838840306,-6.427905270829797,79.19999694824219,79.0,97.19999694824219,1410.0,1786058725000.0,79.19999694824219,0.5,2.0899999141693115,159.0,-0.019999999552965164,1410.0
1376.0,2509.14990234375,1406.0,168.0,106.89421232789755,-6.427888255566359,79.19999694824219,80.0,97.19999694824219,1411.0,1786058726000.0,79.19999694824219,0.5,2.0899999141693115,161.0,-0.04699999839067459,1411.0
1383.0,2523.090087890625,1413.0,170.0,106.8942460231483,-6.427766969427466,79.0,80.0,97.80000305175781,1418.0,1786058733000.0,79.0,0.5,2.071000099182129,161.0,-0.03400000184774399,1418.0
1390.0,2536.02001953125,1420.0,169.0,106.89429061487317,-6.427658926695585,78.5999984741211,78.0,95.80000305175781,1425.0,1786058740000.0,78.5999984741211,0.5,2.062000036239624,157.0,-0.057999998331069946,1425.0
1399.0,2553.06005859375,1429.0,169.0,106.89433503895998,-6.427511824294925,78.0,80.0,94.19999694824219,1434.0,1786058749000.0,78.0,0.0,2.015000104904175,160.0,-0.07699999958276749,1434.0
1408.0,2568.090087890625,1438.0,167.0,106.89437376335263,-6.427381485700607,77.19999694824219,79.0,94.4000015258789,1443.0,1786058758000.0,77.19999694824219,0.0,1.9780000448226929,158.0,-0.06800000369548798,1443.0
1411.0,2573.06005859375,1441.0,164.0,106.89438566565514,-6.427338235080242,77.0,78.0,94.0,1446.0,1786058761000.0,77.0,0.0,1.9500000476837158,156.0,-0.06599999964237213,1446.0
1416.0,2581.280029296875,1446.0,163.0,106.89437409862876,-6.427265647798777,76.80000305175781,78.0,93.5999984741211,1451.0,1786058766000.0,76.80000305175781,0.5,1.9129999876022339,157.0,-0.04399999976158142,1451.0
1424.0,2595.409912109375,1454.0,161.0,106.89437334425747,-6.427138913422823,76.4000015258789,78.0,93.19999694824219,1459.0,1786058774000.0,76.4000015258789,0.5,1.875,157.0,-0.05700000002980232,1459.0
1435.0,2614.5,1465.0,162.0,106.89438180997968,-6.426967000588775,75.80000305175781,79.0,92.80000305175781,1470.0,1786058785000.0,75.80000305175781,0.5,1.8380000591278076,159.0,-0.05900000035762787,1470.0
1443.0,2627.47998046875,1473.0,161.0,106.89441257156432,-6.426860382780433,75.5999984741211,79.0,93.19999694824219,1478.0,1786058793000.0,75.5999984741211,0.0,1.809999942779541,158.0,-0.032999999821186066,1478.0
1446.0,2631.0400390625,1476.0,161.0,106.89444098621607,-6.426846971735358,75.4000015258789,77.0,93.4000015258789,1481.0,1786058796000.0,75.4000015258789,0.0,1.8009999990463257,154.0,-0.03400000184774399,1481.0
1449.0,2633.93994140625,1479.0,160.0,106.89446277916431,-6.426862059161067,75.4000015258789,0.0,93.5999984741211,1484.0,1786058799000.0,75.4000015258789,0.0,1.7910000085830688,0.0,-0.026000000536441803,1484.0
1453.0,2642.030029296875,1483.0,157.0,106.89451675862074,-6.426907908171415,75.19999694824219,0.0,94.19999694824219,1488.0,1786058803000.0,75.19999694824219,0.0,1.7450000047683716,0.0,-0.04899999871850014,1488.0
1455.0,2646.030029296875,1485.0,156.0,106.89452991820872,-6.426941603422165,75.19999694824219,79.0,94.4000015258789,1490.0,1786058805000.0,75.19999694824219,0.0,1.7359999418258667,158.0,0.00800000037997961,1490.0
1463.0,2661.389892578125,1493.0,156.0,106.89453201368451,-6.427079066634178,75.5999984741211,79.0,95.0,1498.0,1786058813000.0,75.5999984741211,0.0,2.0250000953674316,158.0,0.061000000685453415,1498.0
1471.0,2678.14990234375,1501.0,157.0,106.89451022073627,-6.427228432148695,76.19999694824219,79.0,97.19999694824219,1506.0,1786058821000.0,76.19999694824219,0.0,1.996999979019165,158.0,0.07699999958276749,1506.0
1479.0,2693.340087890625,1509.0,158.0,106.89448859542608,-6.427364218980074,76.80000305175781,79.0,99.0,1514.0,1786058829000.0,76.80000305175781,0.0,2.00600004196167,158.0,0.07100000232458115,1514.0
1488.0,2710.64990234375,1518.0,160.0,106.89445246942341,-6.427516434341669,77.4000015258789,79.0,100.4000015258789,1523.0,1786058838000.0,77.4000015258789,0.0,2.00600004196167,158.0,0.07500000298023224,1523.0
