activity_id,split_index,distance_km,duration_min,pace_min_per_km,avg_hr,max_hr,elevation_gain_m
24377494036,1,0.448,5.0,11.16,121.0,132.0,6.75
24377494036,2,1.0,9.57,9.57,140.0,151.0,21.52
24377494036,3,1.0,9.22,9.22,140.0,150.0,10.94
24377494036,4,1.0,8.5,8.5,142.0,150.0,4.04
24377494036,5,0.303,2.7,8.93,144.0,152.0,0.0
24377494036,6,1.0,8.56,8.56,145.0,153.0,0.0
24377494036,7,0.177,1.44,8.17,144.0,150.0,0.0
24377494036,8,0.499,5.0,10.02,136.0,152.0,4.57
