activity_id,split_index,distance_km,duration_min,pace_min_per_km,avg_hr,max_hr,elevation_gain_m
24326973124,1,0.532,5.0,9.39,130.0,143.0,6.2
24326973124,2,1.0,9.61,9.61,146.0,156.0,22.59
24326973124,3,1.0,8.98,8.98,146.0,159.0,15.7
24326973124,4,1.0,9.12,9.12,145.0,154.0,5.07
24326973124,5,0.241,2.29,9.49,146.0,153.0,0.0
24326973124,6,1.0,9.47,9.47,150.0,157.0,12.38
24326973124,7,0.055,0.53,9.66,146.0,151.0,0.0
24326973124,8,0.466,5.0,10.74,136.0,142.0,0.0
