activity_id,split_index,distance_km,duration_min,pace_min_per_km,avg_hr,max_hr,elevation_gain_m
24142678779,1,0.415,5.0,12.06,124.0,131.0,4.66
24142678779,2,1.0,10.3,10.3,140.0,152.0,21.78
24142678779,3,1.0,10.35,10.35,139.0,153.0,5.03
24142678779,4,0.449,4.35,9.69,139.0,144.0,5.1
24142678779,5,1.0,8.15,8.15,160.0,170.0,0.77
24142678779,6,0.219,1.85,8.43,164.0,166.0,0.0
24142678779,7,0.428,5.0,11.68,141.0,166.0,4.03
