activity_id,split_index,distance_km,duration_min,pace_min_per_km,avg_hr,max_hr,elevation_gain_m
24355531918,1,0.553,5.0,9.05,139.0,147.0,5.66
24355531918,2,1.0,8.95,8.95,146.0,156.0,1.18
24355531918,3,1.0,9.65,9.65,146.0,156.0,20.51
24355531918,4,1.0,9.66,9.66,146.0,156.0,26.07
24355531918,5,0.198,1.74,8.81,147.0,150.0,0.0
24355531918,6,1.0,9.29,9.29,148.0,160.0,5.23
24355531918,7,0.076,0.71,9.36,146.0,148.0,0.0
24355531918,8,0.495,5.0,10.09,138.0,145.0,2.0
